"year","month","time","ts","hdi","hwi","hhi","hdwi"
1792,11,"1792-11-15 00:00:00",1792.88,-0.935303,0,-0.935303,-0.935303
1792,12,"1792-12-15 00:00:00",1792.96,0,1.5,1.5,1.5
1793,1,"1793-1-15 00:00:00",1793.04,-0.935303,0.599997,-0.935303,-0.335306
1793,2,"1793-2-15 00:00:00",1793.12,-0.64058,0,-0.64058,-0.64058
1793,3,"1793-3-15 00:00:00",1793.21,-0.935303,0,-0.935303,-0.935303
1793,4,"1793-4-15 00:00:00",1793.29,-1.260868,0,-1.260868,-1.260868
1793,5,"1793-5-15 00:00:00",1793.38,-0.64058,0,-0.64058,-0.64058
1793,6,"1793-6-15 00:00:00",1793.46,-0.020291,0,-0.020291,-0.020291
1793,7,"1793-7-15 00:00:00",1793.54,-0.020291,0,-0.020291,-0.020291
1793,8,"1793-8-15 00:00:00",1793.62,-1.5,0,-1.5,-1.5
1793,9,"1793-9-15 00:00:00",1793.71,-1.260868,0,-1.260868,-1.260868
1793,10,"1793-10-15 00:00:00",1793.79,-1.994056,0,-1.994056,-1.994056
1793,11,"1793-11-15 00:00:00",1793.88,-2.117858,0,-2.117858,-2.117858
1793,12,"1793-12-15 00:00:00",1793.96,-1.501583,0,-1.501583,-1.501583
1794,1,"1794-1-15 00:00:00",1794.04,-2.35621,0,-2.35621,-2.35621
1794,2,"1794-2-15 00:00:00",1794.12,-2.163291,0,-2.163291,-2.163291
1794,3,"1794-3-15 00:00:00",1794.21,-2.0096,0,-2.0096,-2.0096
1794,4,"1794-4-15 00:00:00",1794.29,-2.147171,0,-2.147171,-2.147171
1794,5,"1794-5-15 00:00:00",1794.38,-2.026272,0,-2.026272,-2.026272
1794,6,"1794-6-15 00:00:00",1794.46,-2.147171,0,-2.147171,-2.147171
1794,7,"1794-7-15 00:00:00",1794.54,-2.52269,0,-2.52269,-2.52269
1794,8,"1794-8-15 00:00:00",1794.62,-1.501583,0.905199,-1.501583,-0.596384
1794,9,"1794-9-15 00:00:00",1794.71,-0.015052,0.599997,0.599997,0.584945
1794,10,"1794-10-15 00:00:00",1794.79,0,0.905199,0.905199,0.905199
1794,11,"1794-11-15 00:00:00",1794.88,-0.015052,0.599997,0.599997,0.584945
1794,12,"1794-12-15 00:00:00",1794.96,-1.5,0,-1.5,-1.5
1795,1,"1795-1-15 00:00:00",1795.04,-2.026272,0,-2.026272,-2.026272
1795,2,"1795-2-15 00:00:00",1795.12,-2.117858,0,-2.117858,-2.117858
1795,3,"1795-3-15 00:00:00",1795.21,-1.699757,0.905199,-1.699757,-0.794558
1795,4,"1795-4-15 00:00:00",1795.29,-0.935303,0,-0.935303,-0.935303
1795,5,"1795-5-15 00:00:00",1795.38,-2.024262,0,-2.024262,-2.024262
1795,6,"1795-6-15 00:00:00",1795.46,-0.64058,0,-0.64058,-0.64058
1795,7,"1795-7-15 00:00:00",1795.54,-2.0096,0,-2.0096,-2.0096
1795,8,"1795-8-15 00:00:00",1795.62,0,1.5,1.5,1.5
1795,9,"1795-9-15 00:00:00",1795.71,-2.026272,0,-2.026272,-2.026272
1795,10,"1795-10-15 00:00:00",1795.79,-2,0,-2,-2
1795,11,"1795-11-15 00:00:00",1795.88,-1.501583,0.905199,-1.501583,-0.596384
1795,12,"1795-12-15 00:00:00",1795.96,-1.699757,0,-1.699757,-1.699757
1796,1,"1796-1-15 00:00:00",1796.04,-1.260868,0,-1.260868,-1.260868
1796,2,"1796-2-15 00:00:00",1796.12,-0.64058,0,-0.64058,-0.64058
1796,3,"1796-3-15 00:00:00",1796.21,-2.467359,0,-2.467359,-2.467359
1796,4,"1796-4-15 00:00:00",1796.29,-3,0,-3,-3
1796,5,"1796-5-15 00:00:00",1796.38,-2.674265,0.905199,-2.674265,-1.769066
1796,6,"1796-6-15 00:00:00",1796.46,-2.52269,0.599997,-2.52269,-1.922693
1796,7,"1796-7-15 00:00:00",1796.54,0,1.5,1.5,1.5
1796,8,"1796-8-15 00:00:00",1796.62,-0.015052,1.220285,1.220285,1.205233
1796,9,"1796-9-15 00:00:00",1796.71,-0.020291,0,-0.020291,-0.020291
1796,10,"1796-10-15 00:00:00",1796.79,0,0.905199,0.905199,0.905199
1796,11,"1796-11-15 00:00:00",1796.88,-0.015052,0.599997,0.599997,0.584945
1796,12,"1796-12-15 00:00:00",1796.96,-0.935303,0,-0.935303,-0.935303
1797,1,"1797-1-15 00:00:00",1797.04,-1.881156,0,-1.881156,-1.881156
1797,2,"1797-2-15 00:00:00",1797.12,-2.117858,0,-2.117858,-2.117858
1797,3,"1797-3-15 00:00:00",1797.21,-2.117858,0,-2.117858,-2.117858
1797,4,"1797-4-15 00:00:00",1797.29,0,1.5,1.5,1.5
1797,5,"1797-5-15 00:00:00",1797.38,-0.015052,1.220285,1.220285,1.205233
1797,6,"1797-6-15 00:00:00",1797.46,0,2.06315,2.06315,2.06315
1797,7,"1797-7-15 00:00:00",1797.54,-1.5,0.599997,-1.5,-0.900003
1797,8,"1797-8-15 00:00:00",1797.62,-1.260868,0,-1.260868,-1.260868
1797,9,"1797-9-15 00:00:00",1797.71,-0.020291,0,-0.020291,-0.020291
1797,10,"1797-10-15 00:00:00",1797.79,-0.020291,0,-0.020291,-0.020291
1797,11,"1797-11-15 00:00:00",1797.88,-0.020291,0,-0.020291,-0.020291
1797,12,"1797-12-15 00:00:00",1797.96,-1.5,0,-1.5,-1.5
1798,1,"1798-1-15 00:00:00",1798.04,-1.260868,0,-1.260868,-1.260868
1798,2,"1798-2-15 00:00:00",1798.12,-1.501583,0,-1.501583,-1.501583
1798,3,"1798-3-15 00:00:00",1798.21,-2.117858,0,-2.117858,-2.117858
1798,4,"1798-4-15 00:00:00",1798.29,-2.607793,0,-2.607793,-2.607793
1798,5,"1798-5-15 00:00:00",1798.38,-2.024262,0.905199,-2.024262,-1.119063
1798,6,"1798-6-15 00:00:00",1798.46,-0.015052,0.599997,0.599997,0.584945
1798,7,"1798-7-15 00:00:00",1798.54,0,1.5,1.5,1.5
1798,8,"1798-8-15 00:00:00",1798.62,-1.5,0,-1.5,-1.5
1798,9,"1798-9-15 00:00:00",1798.71,-2.026272,0,-2.026272,-2.026272
1798,10,"1798-10-15 00:00:00",1798.79,-1.994056,0,-1.994056,-1.994056
1798,11,"1798-11-15 00:00:00",1798.88,-1.699757,0,-1.699757,-1.699757
1798,12,"1798-12-15 00:00:00",1798.96,-2.239553,0,-2.239553,-2.239553
1799,1,"1799-1-15 00:00:00",1799.04,-2.688157,0,-2.688157,-2.688157
1799,2,"1799-2-15 00:00:00",1799.12,-2.163291,0.905199,-2.163291,-1.258092
1799,3,"1799-3-15 00:00:00",1799.21,-2.855053,0,-2.855053,-2.855053
1799,4,"1799-4-15 00:00:00",1799.29,-2.147171,1.5,-2.147171,-0.647171
1799,5,"1799-5-15 00:00:00",1799.38,-2.026272,1.220285,-2.026272,-0.805987
1799,6,"1799-6-15 00:00:00",1799.46,-0.935303,0,-0.935303,-0.935303
1799,7,"1799-7-15 00:00:00",1799.54,-0.64058,0,-0.64058,-0.64058
1799,8,"1799-8-15 00:00:00",1799.62,0,1.5,1.5,1.5
1799,9,"1799-9-15 00:00:00",1799.71,-0.015052,1.220285,1.220285,1.205233
1799,10,"1799-10-15 00:00:00",1799.79,-0.020291,0,-0.020291,-0.020291
1799,11,"1799-11-15 00:00:00",1799.88,-0.020291,0,-0.020291,-0.020291
1799,12,"1799-12-15 00:00:00",1799.96,-1.881156,0,-1.881156,-1.881156
1800,1,"1800-1-15 00:00:00",1800.04,-1.881156,0,-1.881156,-1.881156
1800,2,"1800-2-15 00:00:00",1800.12,-2.117858,0,-2.117858,-2.117858
1800,3,"1800-3-15 00:00:00",1800.21,-3,0,-3,-3
1800,4,"1800-4-15 00:00:00",1800.29,-3,0,-3,-3
1800,5,"1800-5-15 00:00:00",1800.38,-3,0,-3,-3
1800,6,"1800-6-15 00:00:00",1800.46,-3.267318,0,-3.267318,-3.267318
1800,7,"1800-7-15 00:00:00",1800.54,-3.267318,0,-3.267318,-3.267318
1800,8,"1800-8-15 00:00:00",1800.62,-4,0,-4,-4
1800,9,"1800-9-15 00:00:00",1800.71,-3.515527,1.5,-3.515527,-2.015527
1800,10,"1800-10-15 00:00:00",1800.79,-3.33377,1.220285,-3.33377,-2.113485
1800,11,"1800-11-15 00:00:00",1800.88,-2.52269,0.905199,-2.52269,-1.617491
1800,12,"1800-12-15 00:00:00",1800.96,-2.274481,0,-2.274481,-2.274481
1801,1,"1801-1-15 00:00:00",1801.04,-0.64058,0,-0.64058,-0.64058
1801,2,"1801-2-15 00:00:00",1801.12,-0.935303,0,-0.935303,-0.935303
1801,3,"1801-3-15 00:00:00",1801.21,-0.020291,0.905199,0.905199,0.884908
1801,4,"1801-4-15 00:00:00",1801.29,-0.015052,0.599997,0.599997,0.584945
1801,5,"1801-5-15 00:00:00",1801.38,-0.020291,0,-0.020291,-0.020291
1801,6,"1801-6-15 00:00:00",1801.46,-0.935303,0,-0.935303,-0.935303
1801,7,"1801-7-15 00:00:00",1801.54,-0.020291,0.905199,0.905199,0.884908
1801,8,"1801-8-15 00:00:00",1801.62,-1.501583,0,-1.501583,-1.501583
1801,9,"1801-9-15 00:00:00",1801.71,-0.020291,1.5,1.5,1.479709
1801,10,"1801-10-15 00:00:00",1801.79,-0.015052,1.840574,1.840574,1.825522
1801,11,"1801-11-15 00:00:00",1801.88,-0.020291,0,-0.020291,-0.020291
1801,12,"1801-12-15 00:00:00",1801.96,0,2.48125,2.48125,2.48125
1802,1,"1802-1-15 00:00:00",1802.04,-0.935303,1.220285,1.220285,0.284982
1802,2,"1802-2-15 00:00:00",1802.12,-0.64058,0,-0.64058,-0.64058
1802,3,"1802-3-15 00:00:00",1802.21,-0.935303,0,-0.935303,-0.935303
1802,4,"1802-4-15 00:00:00",1802.29,-2.117858,0,-2.117858,-2.117858
1802,5,"1802-5-15 00:00:00",1802.38,-2.239553,0,-2.239553,-2.239553
1802,6,"1802-6-15 00:00:00",1802.46,-2.95406,0,-2.95406,-2.95406
1802,7,"1802-7-15 00:00:00",1802.54,-2.607793,0,-2.607793,-2.607793
1802,8,"1802-8-15 00:00:00",1802.62,-3,0,-3,-3
1802,9,"1802-9-15 00:00:00",1802.71,-3,0,-3,-3
1802,10,"1802-10-15 00:00:00",1802.79,-3.267318,0,-3.267318,-3.267318
1802,11,"1802-11-15 00:00:00",1802.88,-3.098665,0,-3.098665,-3.098665
1802,12,"1802-12-15 00:00:00",1802.96,-3.019109,0,-3.019109,-3.019109
1803,1,"1803-1-15 00:00:00",1803.04,-3.568875,0,-3.568875,-3.568875
1803,2,"1803-2-15 00:00:00",1803.12,-3.623865,0,-3.623865,-3.623865
1803,3,"1803-3-15 00:00:00",1803.21,-3.400118,0,-3.400118,-3.400118
1803,4,"1803-4-15 00:00:00",1803.29,-2.410718,0,-2.410718,-2.410718
1803,5,"1803-5-15 00:00:00",1803.38,-2.274481,0,-2.274481,-2.274481
1803,6,"1803-6-15 00:00:00",1803.46,-0.020291,0,-0.020291,-0.020291
1803,7,"1803-7-15 00:00:00",1803.54,-0.935303,0,-0.935303,-0.935303
1803,8,"1803-8-15 00:00:00",1803.62,-2.0096,0,-2.0096,-2.0096
1803,9,"1803-9-15 00:00:00",1803.71,-2.147171,0,-2.147171,-2.147171
1803,10,"1803-10-15 00:00:00",1803.79,-2.026272,0,-2.026272,-2.026272
1803,11,"1803-11-15 00:00:00",1803.88,0,1.840574,1.840574,1.840574
1803,12,"1803-12-15 00:00:00",1803.96,0,2.06315,2.06315,2.06315
1804,1,"1804-1-15 00:00:00",1804.04,-0.015052,2.48125,2.48125,2.466198
1804,2,"1804-2-15 00:00:00",1804.12,-0.935303,2.06315,2.06315,1.127847
1804,3,"1804-3-15 00:00:00",1804.21,-1.260868,0,-1.260868,-1.260868
1804,4,"1804-4-15 00:00:00",1804.29,0,1.5,1.5,1.5
1804,5,"1804-5-15 00:00:00",1804.38,-1.5,0,-1.5,-1.5
1804,6,"1804-6-15 00:00:00",1804.46,-2,0,-2,-2
1804,7,"1804-7-15 00:00:00",1804.54,-1.501583,0.905199,-1.501583,-0.596384
1804,8,"1804-8-15 00:00:00",1804.62,-0.015052,0.599997,0.599997,0.584945
1804,9,"1804-9-15 00:00:00",1804.71,-0.020291,0,-0.020291,-0.020291
1804,10,"1804-10-15 00:00:00",1804.79,-0.020291,0,-0.020291,-0.020291
1804,11,"1804-11-15 00:00:00",1804.88,0,0.905199,0.905199,0.905199
1804,12,"1804-12-15 00:00:00",1804.96,-0.015052,0.599997,0.599997,0.584945
1805,1,"1805-1-15 00:00:00",1805.04,-0.020291,0,-0.020291,-0.020291
1805,2,"1805-2-15 00:00:00",1805.12,0,0.905199,0.905199,0.905199
1805,3,"1805-3-15 00:00:00",1805.21,-1.5,0,-1.5,-1.5
1805,4,"1805-4-15 00:00:00",1805.29,-1.260868,0,-1.260868,-1.260868
1805,5,"1805-5-15 00:00:00",1805.38,-1.994056,0,-1.994056,-1.994056
1805,6,"1805-6-15 00:00:00",1805.46,-2.535959,0,-2.535959,-2.535959
1805,7,"1805-7-15 00:00:00",1805.54,-2.239553,0,-2.239553,-2.239553
1805,8,"1805-8-15 00:00:00",1805.62,0,0.905199,0.905199,0.905199
1805,9,"1805-9-15 00:00:00",1805.71,-0.015052,0.599997,0.599997,0.584945
1805,10,"1805-10-15 00:00:00",1805.79,0,1.945726,1.945726,1.945726
1805,11,"1805-11-15 00:00:00",1805.88,-1.5,0.599997,-1.5,-0.900003
1805,12,"1805-12-15 00:00:00",1805.96,-1.260868,0,-1.260868,-1.260868
1806,1,"1806-1-15 00:00:00",1806.04,0,1.840574,1.840574,1.840574
1806,2,"1806-2-15 00:00:00",1806.12,-0.935303,1.220285,1.220285,0.284982
1806,3,"1806-3-15 00:00:00",1806.21,-0.64058,0,-0.64058,-0.64058
1806,4,"1806-4-15 00:00:00",1806.29,-0.935303,0,-0.935303,-0.935303
1806,5,"1806-5-15 00:00:00",1806.38,-0.64058,0,-0.64058,-0.64058
1806,6,"1806-6-15 00:00:00",1806.46,-1.501583,0,-1.501583,-1.501583
1806,7,"1806-7-15 00:00:00",1806.54,-1.260868,0,-1.260868,-1.260868
1806,8,"1806-8-15 00:00:00",1806.62,-1.994056,0,-1.994056,-1.994056
1806,9,"1806-9-15 00:00:00",1806.71,-1.699757,0,-1.699757,-1.699757
1806,10,"1806-10-15 00:00:00",1806.79,-0.020291,0,-0.020291,-0.020291
1806,11,"1806-11-15 00:00:00",1806.88,-0.020291,0,-0.020291,-0.020291
1806,12,"1806-12-15 00:00:00",1806.96,-0.020291,0,-0.020291,-0.020291
1807,1,"1807-1-15 00:00:00",1807.04,-1.5,0,-1.5,-1.5
1807,2,"1807-2-15 00:00:00",1807.12,0,1.5,1.5,1.5
1807,3,"1807-3-15 00:00:00",1807.21,-0.935303,1.220285,1.220285,0.284982
1807,4,"1807-4-15 00:00:00",1807.29,-0.64058,0,-0.64058,-0.64058
1807,5,"1807-5-15 00:00:00",1807.38,-0.020291,0,-0.020291,-0.020291
1807,6,"1807-6-15 00:00:00",1807.46,-1.881156,0,-1.881156,-1.881156
1807,7,"1807-7-15 00:00:00",1807.54,-2,0,-2,-2
1807,8,"1807-8-15 00:00:00",1807.62,-2.535959,0,-2.535959,-2.535959
1807,9,"1807-9-15 00:00:00",1807.71,-1.699757,1.5,-1.699757,-0.199757
1807,10,"1807-10-15 00:00:00",1807.79,-0.015052,1.220285,1.220285,1.205233
1807,11,"1807-11-15 00:00:00",1807.88,0,1.945726,1.945726,1.945726
1807,12,"1807-12-15 00:00:00",1807.96,-0.015052,1.645049,1.645049,1.629997
1808,1,"1808-1-15 00:00:00",1808.04,-0.020291,0,-0.020291,-0.020291
1808,2,"1808-2-15 00:00:00",1808.12,-0.020291,0,-0.020291,-0.020291
1808,3,"1808-3-15 00:00:00",1808.21,-1.5,0,-1.5,-1.5
1808,4,"1808-4-15 00:00:00",1808.29,-1.260868,0,-1.260868,-1.260868
1808,5,"1808-5-15 00:00:00",1808.38,-2.117858,0,-2.117858,-2.117858
1808,6,"1808-6-15 00:00:00",1808.46,-2.117858,0,-2.117858,-2.117858
1808,7,"1808-7-15 00:00:00",1808.54,-2.239553,0,-2.239553,-2.239553
1808,8,"1808-8-15 00:00:00",1808.62,-2.024262,0,-2.024262,-2.024262
1808,9,"1808-9-15 00:00:00",1808.71,0,1.5,1.5,1.5
1808,10,"1808-10-15 00:00:00",1808.79,0,1.840574,1.840574,1.840574
1808,11,"1808-11-15 00:00:00",1808.88,-0.015052,0.599997,0.599997,0.584945
1808,12,"1808-12-15 00:00:00",1808.96,-0.020291,0,-0.020291,-0.020291
1809,1,"1809-1-15 00:00:00",1809.04,0,1.5,1.5,1.5
1809,2,"1809-2-15 00:00:00",1809.12,-0.015052,1.220285,1.220285,1.205233
1809,3,"1809-3-15 00:00:00",1809.21,-0.935303,0,-0.935303,-0.935303
1809,4,"1809-4-15 00:00:00",1809.29,-0.64058,0,-0.64058,-0.64058
1809,5,"1809-5-15 00:00:00",1809.38,-0.020291,0,-0.020291,-0.020291
1809,6,"1809-6-15 00:00:00",1809.46,-1.881156,0,-1.881156,-1.881156
1809,7,"1809-7-15 00:00:00",1809.54,-1.881156,0,-1.881156,-1.881156
1809,8,"1809-8-15 00:00:00",1809.62,-1.501583,0,-1.501583,-1.501583
1809,9,"1809-9-15 00:00:00",1809.71,0,1.840574,1.840574,1.840574
1809,10,"1809-10-15 00:00:00",1809.79,-1.5,0.599997,-1.5,-0.900003
1809,11,"1809-11-15 00:00:00",1809.88,-1.260868,0,-1.260868,-1.260868
1809,12,"1809-12-15 00:00:00",1809.96,-0.020291,0,-0.020291,-0.020291
1810,1,"1810-1-15 00:00:00",1810.04,-2.117858,0,-2.117858,-2.117858
1810,2,"1810-2-15 00:00:00",1810.12,-2.239553,0,-2.239553,-2.239553
1810,3,"1810-3-15 00:00:00",1810.21,-1.501583,0.905199,-1.501583,-0.596384
1810,4,"1810-4-15 00:00:00",1810.29,-1.699757,0,-1.699757,-1.699757
1810,5,"1810-5-15 00:00:00",1810.38,-0.020291,0.905199,0.905199,0.884908
1810,6,"1810-6-15 00:00:00",1810.46,-2.147171,0,-2.147171,-2.147171
1810,7,"1810-7-15 00:00:00",1810.54,-2.026272,0,-2.026272,-2.026272
1810,8,"1810-8-15 00:00:00",1810.62,-2.0096,0,-2.0096,-2.0096
1810,9,"1810-9-15 00:00:00",1810.71,-2.147171,0,-2.147171,-2.147171
1810,10,"1810-10-15 00:00:00",1810.79,-2.026272,0,-2.026272,-2.026272
1810,11,"1810-11-15 00:00:00",1810.88,0,1.5,1.5,1.5
1810,12,"1810-12-15 00:00:00",1810.96,0,2,2,2
1811,1,"1811-1-15 00:00:00",1811.04,-0.935303,0.599997,-0.935303,-0.335306
1811,2,"1811-2-15 00:00:00",1811.12,-0.020291,1.645049,1.645049,1.624758
1811,3,"1811-3-15 00:00:00",1811.21,-1.5,0,-1.5,-1.5
1811,4,"1811-4-15 00:00:00",1811.29,-1.881156,0,-1.881156,-1.881156
1811,5,"1811-5-15 00:00:00",1811.38,-1.994056,0,-1.994056,-1.994056
1811,6,"1811-6-15 00:00:00",1811.46,-0.020291,0.905199,0.905199,0.884908
1811,7,"1811-7-15 00:00:00",1811.54,-1.5,0,-1.5,-1.5
1811,8,"1811-8-15 00:00:00",1811.62,-1.260868,0,-1.260868,-1.260868
1811,9,"1811-9-15 00:00:00",1811.71,-1.501583,0,-1.501583,-1.501583
1811,10,"1811-10-15 00:00:00",1811.79,-0.020291,0.905199,0.905199,0.884908
1811,11,"1811-11-15 00:00:00",1811.88,-0.015052,0.599997,0.599997,0.584945
1811,12,"1811-12-15 00:00:00",1811.96,-0.020291,0,-0.020291,-0.020291
1812,1,"1812-1-15 00:00:00",1812.04,-1.5,0,-1.5,-1.5
1812,2,"1812-2-15 00:00:00",1812.12,-1.260868,0,-1.260868,-1.260868
1812,3,"1812-3-15 00:00:00",1812.21,-0.020291,0,-0.020291,-0.020291
1812,4,"1812-4-15 00:00:00",1812.29,-0.020291,0,-0.020291,-0.020291
1812,5,"1812-5-15 00:00:00",1812.38,-0.935303,0,-0.935303,-0.935303
1812,6,"1812-6-15 00:00:00",1812.46,-0.64058,0,-0.64058,-0.64058
1812,7,"1812-7-15 00:00:00",1812.54,0,0.905199,0.905199,0.905199
1812,8,"1812-8-15 00:00:00",1812.62,-1.5,0,-1.5,-1.5
1812,9,"1812-9-15 00:00:00",1812.71,-1.260868,0,-1.260868,-1.260868
1812,10,"1812-10-15 00:00:00",1812.79,0,0.905199,0.905199,0.905199
1812,11,"1812-11-15 00:00:00",1812.88,-0.015052,0.599997,0.599997,0.584945
1812,12,"1812-12-15 00:00:00",1812.96,-1.5,0,-1.5,-1.5
1813,1,"1813-1-15 00:00:00",1813.04,-2.024262,0,-2.024262,-2.024262
1813,2,"1813-2-15 00:00:00",1813.12,-2.535959,0,-2.535959,-2.535959
1813,3,"1813-3-15 00:00:00",1813.21,-2.535959,0,-2.535959,-2.535959
1813,4,"1813-4-15 00:00:00",1813.29,-3,0,-3,-3
1813,5,"1813-5-15 00:00:00",1813.38,-3,0,-3,-3
1813,6,"1813-6-15 00:00:00",1813.46,-2.163291,1.5,-2.163291,-0.663291
1813,7,"1813-7-15 00:00:00",1813.54,0,2,2,2
1813,8,"1813-8-15 00:00:00",1813.62,0,2.48125,2.48125,2.48125
1813,9,"1813-9-15 00:00:00",1813.71,-0.935303,2.06315,2.06315,1.127847
1813,10,"1813-10-15 00:00:00",1813.79,0,2.547563,2.547563,2.547563
1813,11,"1813-11-15 00:00:00",1813.88,-0.015052,2.291056,2.291056,2.276004
1813,12,"1813-12-15 00:00:00",1813.96,-1.5,0,-1.5,-1.5
1814,1,"1814-1-15 00:00:00",1814.04,-1.260868,0,-1.260868,-1.260868
1814,2,"1814-2-15 00:00:00",1814.12,-1.501583,0,-1.501583,-1.501583
1814,3,"1814-3-15 00:00:00",1814.21,-2.117858,0,-2.117858,-2.117858
1814,4,"1814-4-15 00:00:00",1814.29,-2.607793,0,-2.607793,-2.607793
1814,5,"1814-5-15 00:00:00",1814.38,-3,0,-3,-3
1814,6,"1814-6-15 00:00:00",1814.46,-3,0,-3,-3
1814,7,"1814-7-15 00:00:00",1814.54,-3,0,-3,-3
1814,8,"1814-8-15 00:00:00",1814.62,-2.937812,0,-2.937812,-2.937812
1814,9,"1814-9-15 00:00:00",1814.71,-3.267318,0,-3.267318,-3.267318
1814,10,"1814-10-15 00:00:00",1814.79,-3.568875,0,-3.568875,-3.568875
1814,11,"1814-11-15 00:00:00",1814.88,-3.400118,0,-3.400118,-3.400118
1814,12,"1814-12-15 00:00:00",1814.96,-2.7709,0.905199,-2.7709,-1.865701
1815,1,"1815-1-15 00:00:00",1815.04,-3.176371,0,-3.176371,-3.176371
1815,2,"1815-2-15 00:00:00",1815.12,-2.274481,0,-2.274481,-2.274481
1815,3,"1815-3-15 00:00:00",1815.21,-0.020291,0,-0.020291,-0.020291
1815,4,"1815-4-15 00:00:00",1815.29,-2.026272,0,-2.026272,-2.026272
1815,5,"1815-5-15 00:00:00",1815.38,-2.674265,0,-2.674265,-2.674265
1815,6,"1815-6-15 00:00:00",1815.46,-2.52269,0,-2.52269,-2.52269
1815,7,"1815-7-15 00:00:00",1815.54,-2.535959,0,-2.535959,-2.535959
1815,8,"1815-8-15 00:00:00",1815.62,-2.291418,0,-2.291418,-2.291418
1815,9,"1815-9-15 00:00:00",1815.71,-2.410718,0,-2.410718,-2.410718
1815,10,"1815-10-15 00:00:00",1815.79,-2.274481,0,-2.274481,-2.274481
1815,11,"1815-11-15 00:00:00",1815.88,-2.0096,0,-2.0096,-2.0096
1815,12,"1815-12-15 00:00:00",1815.96,-0.020291,0,-0.020291,-0.020291
1816,1,"1816-1-15 00:00:00",1816.04,-2.026272,0,-2.026272,-2.026272
1816,2,"1816-2-15 00:00:00",1816.12,-0.020291,0.905199,0.905199,0.884908
1816,3,"1816-3-15 00:00:00",1816.21,0,1.840574,1.840574,1.840574
1816,4,"1816-4-15 00:00:00",1816.29,0,1.945726,1.945726,1.945726
1816,5,"1816-5-15 00:00:00",1816.38,0,2.48125,2.48125,2.48125
1816,6,"1816-6-15 00:00:00",1816.46,0,3,3,3
1816,7,"1816-7-15 00:00:00",1816.54,0,3,3,3
1816,8,"1816-8-15 00:00:00",1816.62,0,3.186122,3.186122,3.186122
1816,9,"1816-9-15 00:00:00",1816.71,0,3.682541,3.682541,3.682541
1816,10,"1816-10-15 00:00:00",1816.79,-0.935303,3.434332,3.434332,2.499029
1816,11,"1816-11-15 00:00:00",1816.88,-0.64058,3.682541,3.682541,3.041961
1816,12,"1816-12-15 00:00:00",1816.96,-0.020291,3.484275,3.484275,3.463984
1817,1,"1817-1-15 00:00:00",1817.04,-0.020291,3.312286,3.312286,3.291995
1817,2,"1817-2-15 00:00:00",1817.12,0,3.312286,3.312286,3.312286
1817,3,"1817-3-15 00:00:00",1817.21,0,3.088539,3.088539,3.088539
1817,4,"1817-4-15 00:00:00",1817.29,0,3.312286,3.312286,3.312286
1817,5,"1817-5-15 00:00:00",1817.38,0,3.088539,3.088539,3.088539
1817,6,"1817-6-15 00:00:00",1817.46,0,2.547563,2.547563,2.547563
1817,7,"1817-7-15 00:00:00",1817.54,0,2.623004,2.623004,2.623004
1817,8,"1817-8-15 00:00:00",1817.62,-0.015052,2.397731,2.397731,2.382679
1817,9,"1817-9-15 00:00:00",1817.71,-0.020291,2.217666,2.217666,2.197375
1817,10,"1817-10-15 00:00:00",1817.79,0,2.333127,2.333127,2.333127
1817,11,"1817-11-15 00:00:00",1817.88,-1.5,0,-1.5,-1.5
1817,12,"1817-12-15 00:00:00",1817.96,-1.260868,0,-1.260868,-1.260868
1818,1,"1818-1-15 00:00:00",1818.04,-0.020291,0,-0.020291,-0.020291
1818,2,"1818-2-15 00:00:00",1818.12,-0.020291,0,-0.020291,-0.020291
1818,3,"1818-3-15 00:00:00",1818.21,0,0.905199,0.905199,0.905199
1818,4,"1818-4-15 00:00:00",1818.29,-0.015052,0.599997,0.599997,0.584945
1818,5,"1818-5-15 00:00:00",1818.38,-0.020291,0,-0.020291,-0.020291
1818,6,"1818-6-15 00:00:00",1818.46,-1.881156,0,-1.881156,-1.881156
1818,7,"1818-7-15 00:00:00",1818.54,-2.117858,0,-2.117858,-2.117858
1818,8,"1818-8-15 00:00:00",1818.62,-2.535959,0,-2.535959,-2.535959
1818,9,"1818-9-15 00:00:00",1818.71,-2.535959,0,-2.535959,-2.535959
1818,10,"1818-10-15 00:00:00",1818.79,-2.239553,0,-2.239553,-2.239553
1818,11,"1818-11-15 00:00:00",1818.88,-2.35621,0,-2.35621,-2.35621
1818,12,"1818-12-15 00:00:00",1818.96,-2.771427,0,-2.771427,-2.771427
1819,1,"1819-1-15 00:00:00",1819.04,-2.855053,0,-2.855053,-2.855053
1819,2,"1819-2-15 00:00:00",1819.12,-2.674265,0,-2.674265,-2.674265
1819,3,"1819-3-15 00:00:00",1819.21,-2.7709,0,-2.7709,-2.7709
1819,4,"1819-4-15 00:00:00",1819.29,-2.274481,0,-2.274481,-2.274481
1819,5,"1819-5-15 00:00:00",1819.38,-3.400118,0,-3.400118,-3.400118
1819,6,"1819-6-15 00:00:00",1819.46,-2.855053,0,-2.855053,-2.855053
1819,7,"1819-7-15 00:00:00",1819.54,-2.674265,0,-2.674265,-2.674265
1819,8,"1819-8-15 00:00:00",1819.62,-2.52269,0,-2.52269,-2.52269
1819,9,"1819-9-15 00:00:00",1819.71,-2.52269,0,-2.52269,-2.52269
1819,10,"1819-10-15 00:00:00",1819.79,0,1.5,1.5,1.5
