"longitude";"latitude";"count"
8.37387800216675;48.4590064568324;2
9.7265625;45.1425610209447;4
14.4233372955704;51.1823492029729;19
14.0300684338379;52.7875736846641;13
10.4;49.53333;2
6.931;46.919317;5
10.0695;49.1161;2
8.45890201852421;50.2324611777834;1
8.0877;48.276;58
12.9122;50.5407;1
9.62083;49.76666;5
5.57186688095089;50.6403027969195;33
9.95151043914791;52.1527668642012;1
7.8206;48.5099;21
11.99913;48.156009;1
8.99944;49.79972;4
7.75134798153681;48.5820162233963;1939
8.607222;50.230833;6
8.1414;48.4957;5
13.18333;51.06666;1
10.43333;49.48333;2
6.56666;51.33333;8
12.13333;50.86666;9
12.5852384603272;51.5910553069073;1
8.04851531982422;48.5391137294973;1
7.1817;50.0265;6
6.901;49.823;1
8.36540222167969;48.7192817069029;3
11.31666;51.11666;5
10.1088;49.0161;1
8.20336218650823;49.1206679360121;2
7.86221444606781;47.9907402259447;2
8.42462539672852;47.9706171565468;2
12.3300500727692;51.6238382515294;1
7.67532348632812;48.2022526393429;4
8.0792;48.5313;9
5.75;52.25;5
7.45844023139955;50.4272868871621;197
14.8436;50.8965;1
10.31985;49.06942;10
13.01666;51.3;2
11.66666;52.98333;6
10.1436573754883;49.6668908093246;280
9.1;54.5;3
10.33333;49.51666;7
6.41049923754883;50.6621332397924;1
6.1819;48.7091;26
11.18279;47.97463;8
12.83333;48.16666;149
7.5799;48.029;109
11.5422;48.0851;1
7.559167;48.780833;2
10.4;50.7;22
6.257807661377;50.4076971845586;1
13;53.01666;1
13.4517503253479;52.753567781804;1
9.63333;49.30777;5
9.1483;48.5312;12
9.57381;46.94605;12
10.7;51.001;31
10.6142092962647;51.0656789482842;2
7.73;47.8811;4
7.923;48.076;268
7.5;49.8476455362948;41
9.94071;53.524166;1
10.9714;51.4075;1
11.41666;51.8;2
7.857209;48.007401;3
13.61373;52.50935;2
6.2041;49.2409;1
8.955917;48.656727;313
11.46666;48.66666;6
7.0714;48.0128;2
11.23333;51.55;2
13.7589907646179;52.8598459788227;6
9.66522216796875;54.3000984328867;2
11.121822495987;46.0670226872492;7
13.070182;50.747096;34
9.6679;52.0205;1
6.16667;49.75;7
10.2435734272003;49.7286420242951;10
9.06666;52.51666;6
7.2215;47.5104;1
8.0701;47.9167;1
12.9811195714111;50.9855581920141;22
14.8;52.3;6
7.0657;49.1107;12
9.96908471694951;48.4332374595827;1
8.94065518379216;54.3162594742545;6
8.58135223388672;53.5556062758294;1
9.49361;49.79194;2
12.2502294550171;53.885354114515;1
7.84810066223145;47.7038125091506;1
11.7898531323242;51.1881664764308;2
8.29;48.9606;8
6.969444;46.027222;1
13.7380995608521;51.0496499572118;2846
8.54839324951172;48.9846107158526;2
9.27081886375424;47.693229538895;1695
13.4283639802094;51.870547359857;18
11.139213997345;50.5090603387365;2
8.30800353575137;47.0525909009054;342
11.7454213982392;51.6207767732762;7
8.2;48.85;40
9.38333;50.65;3
11.5;49;214
7.3672;47.4747;2
9.1;48.501;25
8.1242;48.2812;3
9.1603;49.2465;4
11.6185570146026;50.8039952111355;4
7.850124;47.994808;2
13.5496184602662;53.6684177708435;7
8.96428574603271;48.3528126725239;3
10.78333;48.23333;2
10.7294;50.4261;2
9.2523;48.7797;11
14.803;50.922;1
13.057222;50.861389;792
9.99287605285645;48.3985539788835;280
9.2309;45.9864;1
8.35733413696289;47.9347467694678;1
7.4353;48.1844;92
9.36582353955077;53.6181640551862;2
7.2374;47.9601;2
7.3811;47.5055;3
11.949812245369;52.4868156323336;3
13.0665715580749;50.65552345319;8
11.18333;48.73333;3
9.71;49.76111;1
9.5;51.6;17
11.6348964100647;52.0569767880555;3
9.4;52.36666;2
7.58992;50.23085;12
12.2367310476075;50.2809947092426;4
6.3703;49.5432;7
10.876;49.9291;23
11.0776276236343;51.4613828804128;4
7.7315;47.8815;2900
14.7127158089371;50.9633392526928;17
7.38333;53.3;3
7.3388;47.7473;1
8.3441;49.9634;4
8.35972;49.63555;22
7.79540061950684;47.6500533135657;2
8.61666;48.16666;11
7.208611;48.454722;1
9.43026224075311;49.6015682601996;3
7.9907;48.117;17
10.91666;48.56666;12
7.73659458728025;50.8521985218576;2
11.3;49.61666;2
9.51540438092047;53.9198840149574;10
7.33333;49.21666;5
7.56955111014292;48.0130735093645;2
7.8489;48.5655;13
9.14635445236206;53.4856967865586;5
7.1826;47.9275;17
8.4435;49.8572;9
11.2117;49.3762;22
7.85303573541262;47.9955075846867;8021
8.7;47.7;33
7.849588;48.004898;10
13.7512;53.1704;1
8.7031;48.8924;4
13.7281;51.21516;4
10.143956912117;49.6718469375391;29
8.0525;48.5408;10
10.0933;48.83777;9
7.917;48.0812;15
13.8;46.6;1
5.71667;45.16667;6
6.3848;49.5301;7
7.1819;50.0244;3
9.57521679035187;49.4598885823114;3
9.21519663627623;49.1003245452019;1
11.45;48.28333;9
7.8092;48.5341;1
14.115611;52.19883;50
8.18610191345215;47.9277882511644;19
10.0023710727692;50.7248109213046;517
13.9279941507873;52.9350860060862;3
7.28333;52.1;2
7.838056;48.001111;15
8.21219444274902;48.8573175895221;1
14.7;50.2;8
9.73416;49.10583;780
10.265587116394;49.608283088801;6
7.1054;49.9784;5
7.8006;49.9262;1
8.83333;47.75;10
12.3651764047546;50.5693786475608;6
11.9585754550171;50.8984313880087;1
7.08464713093565;51.1716679955561;37
10.3313773518371;49.1678245040771;6
11.3189130555725;51.1437810391313;5
7.3251;48.1584;9
9.1585;49.2849;37
5.39699;49.9951;6
13.6608664166413;52.4127729325615;2
8.3053;49.0366;44
14.541263974266;52.4262945094806;12
7.93315887451172;48.4941987220635;1
6.3562;49.5119;7
8.83333;54.66666;10
14.5;51.75;9
12.0472040198517;52.7896345826887;3
9.02021936233518;54.5251306083201;20
13.50812;52.50575;2
13.1;48.1;2
10.51666;49.55;3
13.7063225022583;50.7990945445007;20
14.131593216919;50.5340530539441;20
7.8125;48.2871;1
7.8055;48.1392;3
14.8958015441895;51.4821505986708;16
8.9980873;47.6476807;2
14.3052;52.7033;2
14.8064804814453;50.8968148230765;81
7.8542697429657;47.9908874214961;6
13.29389;52.57601;1
7.9473;47.8296;16
7.241364;53.711339;7
8.05078664550774;48.3115281339271;729
10.0932;49.6698;17
10.4078723650513;53.2502459786173;42
7.6248;47.63066;33
6.98432;51.0303;19
8.65;49.71361;1
11.31666;49.66666;4
6.382372;50.713145;2
10.1346871977615;49.75953566585;2
8.33724975585938;47.8168433235208;9
7.80029296875;47.6592598291861;1
7.88573325927734;54.1809168137611;11
12.3222;50.7552;1
7.28480665977971;48.1362464644574;7
9.2766;48.8688;14
10.31666;48.2;5
8.00491;47.87145;11
8.6025;49.4636;3
7.357222;47.440278;1
9.10096999999996;47.7097;2
9.47605133056641;48.1524588697959;4
7.87101745605469;48.0955088596583;2
9.3196;47.3657;1
8.08758;46.3161;2
9.48333;50.61666;3
11.38333;48.6;10
14.0119206256561;51.1819429948584;6
9.11543726921082;48.9203470990381;2
9.8039;48.8041;2
5.228056;46.204722;2
10.0783681869507;48.2416812839573;2
8.05445909500122;48.0992205540999;2
8.431;48.9344;2
9.21615958740233;49.2274217127816;114
7.3018;47.6208;2
9.56325531005859;50.4218626237537;1
7.778056;48.756389;1
7.1016;48.0236;2
13;49.5;4
11.166667;50.5;530
8.2312;48.2114;3
10.4;49.001;11
9.3665;49.5845;1
14.329605;51.760615;4
11.95;49.3;8
7.0811;47.8369;114
13.91666;53.41666;13
11.1;49.5;1
13.5231399536133;45.4300215481978;1
8.01666;52.08333;1
12.0207710266113;51.8760502191519;589
11.1;47.95;4
7.5393;47.1314;3
7.8979;49.9402;1
11.46666;51.9;5
8.8859;50.3905;1
9.061253;46.768015;2
7.85608291625976;47.6144955189844;3
11.6131;48.6838;1
14.992564;54.076173;10
7.2417;47.8097;8
12.102814;52.580523;1
7.7525;48.5863;4
10.2274666910935;49.6242852735546;51
9.19607162475586;49.0855596242542;4
7.16873964152524;49.6482158415252;4
9.8349;49.4773;3
12.1417199497986;52.9566059586053;1
7.6796;47.6372;49
14.2984;47.4583;35
9.77972;49.6375;11
10.08333;48.28333;4
12;50.1;10
7.7702;48.0689;39
7.9533;48.2474;18
10.51666;49.61666;3
14.9809633162995;50.8950702000501;2
14.9;51.4;1
11.1657467844086;52.6264666375368;1
7.6536;47.6702;10
7.84156143665314;47.9831106134228;1
9.74664549827571;47.5038487044081;14
11.14833;49.35361;7
7.8698;48.5675;7
13.387685;52.49292;29
10.0634;49.6643;2
10.9;54.1;4
7.5763;48.2322;2
7.3099;47.7453;48
6.4437;49.6556;1
11.9700438822784;51.4827361325238;3256
9.54376654624934;51.1315122015288;90
10.15;49.25;3
10.01666;49.56666;4
13.7440776824951;51.8308370899153;30
11.95;48.5;8
8.3990478515625;48.5276329218292;2
8.28333;47.78333;25
8.5687;49.4652;4
6.83167;51.09683;2
9.06589825263973;47.7159092879358;197
10.48333;49.76666;11
7.7736;48.41;10
7.80956268310547;48.4641004618713;2
11.155833;53.167569;2
6.90456390380859;45.2572470171182;1
6.5987;49.04;4
6.0549;48.9025;17
7.260556;48.284167;2
8.6694;50.1269;2834
8.34638;49.03416;22
11.36666;50.65;9
7.8289;47.9824;1
8.93333;50.16666;780
9.66635604495241;53.6836511588146;2
7.738;48.5815;2
11.8288507605744;52.512278027231;2
11.521337772522;51.74678508137;19
6.65;51.45;2
7.2689;47.6558;22
8.97442817687988;47.5903169877972;1
11.4000590085983;51.0673139858847;6
10.05;48.2;1
7.1822;50.0239;3
10.1350099336242;49.6967393149597;1478
7.700833;48.811389;1
8.54907989501953;47.9330216042904;4
10.58333;48.86666;5
14.3344115185547;51.76066812474;5
7.78760997056963;47.92000066175;4
11.5380963563919;51.0581269972694;8
12.06119091996;49.9784981359662;13
13.5;49.8;5
12.8868201322632;51.214892647619;1
8.597701;49.125793;8
9.53638;49.7275;1
7.65;47.5853;6
6.12212727116389;50.4543922705288;24
7.9053;47.9885;16
8.54717;47.1486;4
9.1399;49.0008;7
5.1;51.7;1
10.07193;49.13444;12
9.7850818108368;49.5969772500784;8
8.221;48.2925;2
8.418274;48.461084;9
6.4352;48.2024;2
9.05066518783565;52.2601592707195;71
10.43333;51.9;7
6.49214937567137;48.5916196594972;4
9.68861;49.51583;2
8.37129800859839;54.8939763418515;3
7.18045;49.34449;1
7.4492;48.0898;24
12.0659220264893;52.2733402162949;2
9.687124;54.004317;2
13.16666;50.65;29
12.3290948333436;50.3118695532683;5
14.610072855156;50.9802392537232;12
7.9493;47.9766;21
8.1042960171967;47.4900960959674;1
7.9770827293396;48.1460308063331;2
5.4;49.2;5
9.61441040039062;51.7204353055936;5
8.1554;48.8829;6
9.77111;49.00388;3
11.727842;48.395028;2
8.65833;49.05916;3
12.2;48.501;2
13.167765;48.700282;1
7.1194;47.6301;23
9.68333;48.8;24
7.2049;47.4495;4
10.95;51.45;15
11.4341614847947;51.7371305563018;1
12.1358800925598;50.4937734094195;28
10.5;51.21666;12
5.14134;48.11121;1
7.924;48.6794;1
7.5799;47.5938;2
8.7238;47.241287;4
9.285249;47.357047;26
13.36666;53.4;6
8;51.83333;1
12.01664;50.016454;1
7.7841;47.8548;5
9.16906325927732;48.6891840852807;1
11.6505954504013;50.6152474207386;2
10.4176540264129;49.5023353797025;4025
7.63;47.8074;126
9.1026;49.3516;5
7.84924;48.000439;7
13.26666;52.9;2
7.5902;47.5618;32
11.5611579895019;51.1226940625207;3
7.2318;47.9309;2
8.8582;53.0488;2
13.4242989312744;50.8344683710977;2
10.03333;49.7;17
11.7457450608215;50.7364639569177;12
12.0358405476379;52.5828215216563;3
13.3433558942261;50.9201102501439;441
7.801;47.9371;4
6.459961;48.173412;337
9.516667;51.966667;2
14.88;50.904444;1
7.97796249389648;47.9518802848572;1
10.7399940490723;47.2375200563935;3
10.4381949176521;50.4697559687297;4
11.5;52.666667;15
9.32526550464627;49.522413967445;12
13.218175;51.685759;6
7.2983;50.4721;1
10.45;49.5;9
7.87041664123535;48.5665548099016;1
10.6982511997223;50.8938827569391;45
7.282778;48.272222;1
8.9982;49.4467;12
9.1568;49.7948;2
7.31641254492183;52.522433319502;2
7.862785;47.991413;2
8.4971;47.40313;2
7.460556;50.414444;2
11.2;51.9;92
10.8;51.4;83
6.2980768;50.8266716;1
12.7660810410309;50.8573938259644;2
11;46;1
8.5596;47.3768;6
11.7289353862304;50.8390367511088;3
14.9458;51.0407;1
9.21666;48.48333;23
9.7922;49.1994;1
7.84831523895264;47.9895913681903;4
8.3081;49.9998;7
13.76666;54.15;2
11.8854779537201;51.9665479641394;26
12.9266163703613;51.1598616077271;4
5.69107846563725;50.8513507377953;15
9.1;49.35;2
8.4043;49.0138;13
10.09437;50.07432;119
6.8;47.51667;31
7.858387;48.010424;21
11.56666;53.03333;4
9.232831;47.612598;1
13.2665848981476;50.7249807170894;2
10.9718735251313;49.03050031683;14
10.3161464516678;51.3154726510324;2
8.9453;53.5472;2
9.09083;49.35194;2
13.1580841534424;53.0073951910819;1
7.1166;50.1035;3
7.9782;46.3106;1
9.1583;49.0762;5
7.4568;48.2601;76
11.736832;50.989638;85
8.7376;48.7145;4
8.0264;48.3405;8
8.2672;48.3592;4
10.33333;49.38333;2
13.4;49;31
13.727955;52.565735;6
10.86666;48.38333;8
7.82106399536133;48.0828383554967;3
7.9064;48.1021;8
10.5795499312134;50.8810306299753;1
9.69166;49.40055;16
10.7472570419311;51.4679569420138;89
10.55;51.3;2
7.8618;48.4928;6
11.3376537209319;51.1470117727396;5
7.3963;47.9681;8
7.883;48.5179;8
11.43333;51.28333;10
9.58753711639406;49.5947227046418;7
12.1920177459717;49.7679350621886;3
10.08333;53.46666;25
6.6711;48.0244;4
6.842222;48.589722;1
7.8006;47.6483;4
10.36666;49.45;14
6.74526214599609;47.0556218909355;2
7.5778;48.0267;80
14.122744994751;52.8467048330118;4
13.08333;53.6;4
7.3668;47.7489;2
7.7709;48.1419;3
9.50944;49.7575;130
11.6533327102661;47.9728418653535;6
6.78722;50.66057;2
7.1295;50.0428;6
6.925278;47.486111;1
8.72743606567383;46.8732771539607;1
10.9645703491822;50.2582630548607;208
9.33487495239251;50.9895165273633;7
13.0557485078735;52.4015019768169;132
7.0321;48.0031;1
11.1843170529175;47.9673963169125;167
7.35816955554196;48.0773530525662;246
11.9256052380372;52.8599139947773;2
7.6406;48.4017;16
8.07563781738281;47.6417982138458;2
9.8927499180603;48.3263967519789;14
6.1841;49.0783;4
11.736832;47.199511;20
6.83333;50.76667;3
11.76666;52.96666;2
8.56309533119202;46.5579434648209;2
11.0862074571228;47.4920602744476;1
7.6716;48.2299;8
13.086242675781;48.3378664627965;2
7.5644;48.1841;2
7.4484;50.2475;1
12.7;47.86666;1
5.46484;50.78054;2
7.6951;47.633;9
10.2;49.83333;6
7.8068;47.8674;20
7.8067;48.5633;36
7.42564401243328;48.3229387428737;1
7.6136;50.3595;1
8.22196999468997;48.5612535323957;1
10.11666;49.45;2
9.205;48.9376;3
12.61666;53.2;1
6.98237319308475;51.0315629324713;1
8.56620938888545;47.9841343006793;2
7.7119;48.5485;4
8.64005545103453;47.2680757450624;4
8.97271294593816;54.4347278316141;43
7.85973608493805;47.9905750792165;4
9.11666;50.85;2
11.06666;51.18333;4
8.0919;48.28;1
5.06044407542413;52.6405270219201;1
9.5993;49.6946;4
8.89326;50.47367;1
11.3553117248536;49.3857540122452;40
6.134148;46.207161;2
11.13412;48.45755;5
11.637611;52.129905;14
9.4536;50.0208;4
6.68333;51.6;8
7.8565;48.6244;3
7.35282937368027;48.2250899498904;2
5.80859;53.20139;1
7.3782;47.944;3
7.5947;48.3685;31
7.8742;48.5998;3
11.09111;49.245;2
11.4526071071625;51.0893010257502;3
8.307724;54.907409;3
7.6611;47.6117;60
9.08333;48.46666;9
8.119197;50.024709;2
8.4619;53.2357;1
9.46491152577192;48.5972917852857;31
9.704;49.2759;4
9.45021055686948;49.5660212411959;3
10.61666;47.88333;49
13.5813788782959;50.98355023722;53
7.7434;48.5801;2
9.78912955421447;48.0986905669487;2
10.3433915979003;51.6566146021881;5
7.95616149902344;47.9663645978452;41
10.96666;49.53333;1
9.65891965145113;49.6469732468396;8
9.4202;48.7083;48
11.2978220462799;48.5324561431027;3
9.51916;49.62166;5
9.40552;46.9082;5
8.798961;51.087099;4
6.42056510607904;50.2959190677634;1
11.736832;46.797944;31
7.916667;47.733889;3
12.586899;51.591576;1
9.36666;50.65;3
7.8574;48.0096;3
7.25234985351562;49.2534647749774;1
7.911;47.9804;8
10.7;45.2;2
9.64330520629881;49.2422404680331;2
8.52195739746094;50.9127748180176;2
6.61666;51.66666;15
7.8215;48.5201;11
11.346349;47.592234;2
9.86666;51.05;24
9.21996959259036;49.6433193727277;13
8.6422;47.5163;1
7.0917;47.9899;10
11.646;49.9231;3
9.5285;49.7443;2
8.58491;47.45152;1
7.84983873367309;47.9893735131802;1
9.38888217266083;50.6020181742674;26
10.8889510404206;50.902710549913;2
10.5605394285889;52.9649685717844;9
9.8991;49.4929;9
8.72365;48.54979;12
12.0644552241897;52.6678216326884;2
9.1832;49.7826;1
8.56861;49.65472;3
8.35;51.66666;6
10.7741;48.6757;28
9.64222;49.1875;2
12.6688;52.9393;1
7.1946;48.0455;58
7.7625;50.088;24
7.04872062499999;49.4082943358337;7
9.3546;49.1365;10
12.93333;52.48333;1
8.85944;49.19722;3
6.57111906745911;50.9917831444654;2
8.481321;47.442903;1
6.3741;49.5461;6
11.058039888855;50.4922313501379;4
11.5;47.1;122
9.48548113162997;53.7868258294397;7
12.539628;51.255337;1
10.43333;49.6;1
13.6;49.8;4
13.6433029174805;46.7054983152065;3
12.83333;54.1;3
8.59916;49.46638;22
8.392;49.5296;5
9.5;49.33333;1
8.51257;49.24991;1
8.1334;47.7667;48
8.82588418777459;54.3521822782592;6
13.126259;51.120334;4
6.61410841941836;51.8382623728643;10
8.7645893346405;50.1044180453589;66
10.1945138478851;51.3512185430376;10
7.8467;47.9943;6
11.12058;50.32975;2
10.56666;51.08333;7
14.1576467850418;50.5558200502384;5
10.9;50.801;119
10.9;50.8;2
10.3450379133225;49.7104059621834;2
10.074462890625;50.195363679298;39
7.1531;47.6492;13
10.2163166772461;50.322590444941;13
7.5997;48.1001;8
9.466667;47.4;5
9.5;51.301;269
7.8025;48.5756;82
11.75;52.8833;15
6.455197;50.726848;2
10.95;49.36666;6
8.683889;49.405833;18
9.9055;53.6639;1
9.62827693519591;48.4753402757346;1
13.9228853716888;51.1181520613395;2
14.03333;53.01666;2
10.37341;54.395;1
7.84543;47.994239;30
7.2511;50.8852;2
7.21553347221379;51.4823444975834;5
12.400818;50.6754669479897;1
8.77869514282224;54.3294262899999;11
8.4662;49.487;187
11.26666;51;1
8.8922;50.1273;2
10.5;51.18333;1
13.3500906931152;52.5145099433185;163
10.28333;49.33333;2
10.35;49.56666;13
7.0549;49.9732;9
10.9544631958008;51.5738487043828;9
8.67277;49.47777;3
8.15773360839842;50.3092879303938;3
8.85916;49.38833;1
11.737518;51.796301;5
7.7547;48.1468;1
11.809953116394;51.1525374263232;798
13.48333;51.15;61
9.4185;48.7099;3
7.3041;47.7687;1
14.50513;46.05108;1
11.8720861798096;52.8793676030468;1
8.1119441986084;47.8558479275963;8
11.9596;50.8997;2
8.8369;49.4086;3
9.4648;47.6499;7
7.7385;48.5792;2
10.61666;52.01666;3
7.45;51.51666;426
7.84110546112061;47.9846653506672;40
6.0753;48.8468;3
8.3;50.03333;2
9.0475;49.35944;2
7.9548;48.2467;40
8.2914;48.377;37
7.84612655639648;48.4990332612401;5
11.4951171875;54.5328304220889;40
7.39918460845945;50.4387968902726;1209
8.56666;50.1;4
13.9314360793458;50.5549881228229;24
10.43333;49.46666;2
7.2478;50.6727;1
9.19057846557621;50.2027256865798;60
10.8974;50.7784;4
9.85944;49.94222;393
14.7223127579193;50.880103695733;8
9.1512;49.2989;3
8.80947960978699;53.0753624227489;153
7.7584;48.3862;2
12.128561;51.74754;2
10.45;51.26666;12
7.5093;47.7125;2
7.9642;47.9838;7
7.2272;47.6691;17
8.95;54.6;35
9.5157;49.7608;1
9.2125;51.044444;3
9.45421582670588;47.3625106219069;3
11.5810769444274;52.9926820067791;2
7.83535480499268;48.5016778434642;1
7.77505874633789;48.1042216027292;1
7.6491;47.8059;1
11.550838;51.526672;18
8.2752;50.0048;1
10.43333;48.56666;3
8.31853866577148;48.5231990419637;1
5.18169;52.110545;1
7.55327224731445;47.7705990388564;3
7.91723728179932;47.8587562539583;7
12.1760451203156;53.150199463473;8
10.31666;50.43333;10
7.8477;47.9951;2
14.1;53.9;98
8.91666;49.21722;3
8.4737;49.2803;22
13.33333;50.86666;4
7.93657064437866;48.0083432718662;2
7.3715;48.1597;28
12.8217112380981;51.1364220607801;1
9.55;51.31666;1
8.4993;48.8451;3
8.5204;47.4769;2
12.3323135137558;51.5230275586515;2
7.2645;47.8592;13
11.5056037902832;48.0558242854251;5
9.0162;47.6743;2
7.1129;47.6395;16
7.498333;48.859444;1
7.20769;50.80019;3
9.13333;49.28333;1
10.6;51.23333;4
11.0615636441803;49.4910730730195;3
7.1778;47.8202;8
12.3747252910157;51.3402107084253;6720
10.228859113739;49.5455296961032;29
11.43388;49.5125;8
9.55;50.93333;24
9.0541;53.7621;10
8.7814;50.1195;6
6.020164;48.709768;40
9.20310974121094;49.5352358069667;1
10.85;51.28333;8
10.23333;48.28333;4
12.0832872698364;50.8766108417918;833
8.43338;47.89334;1
13.9506;50.8734;3
12.5;52.3;2
9.40741362571714;53.9646466462707;3
8.001;47.9445;7
7.3789;47.8018;2
8.22463989257812;49.0410188072243;2
11.3800147896576;51.7957667974287;2
9.3861;48.8172;2
7.5909;47.8952;1
8.484;49.751;2
10.0205;47.82672;3
11.5148682843781;51.7287715686474;32
7.71274566650391;48.240452278059;2
11.826855147438;52.147580617545;3
9.56344113890077;46.6837685910277;3
9.57404;46.6576;45
7.7;48.3;5
7.5718;48.0419;36
7.9211;48.6816;18
12.52;50.9245;1
7.6901;47.9386;35
9.98422470092771;51.2367446844769;35
10.081673;52.620976;3
11.46666;53.9;461
7.65;48.1687;8
8.4111499786377;49.2343572738028;9
10.4495601177216;51.2350833292161;24
12.6;47.93333;8
10.2;48.4;1
5.66935917063904;52.0437021005978;1
7.84432411193848;48.5673499815997;3
10.165056180954;49.6577282201687;22
8.7722;53.8243;1
7.1838;47.6652;5
9.4316;48.9443;5
12.1012230873108;53.9749132416487;1
12;51.36666;37
11.0401213532257;51.4368892983008;4
8.79301;51.99222;8
6.56353163823701;51.330672332823;2
11.7;53.86666;2
8.44644314402774;50.2218568345655;8
9.55;52.11666;4
9.61513982012934;47.7828774254864;56
6.94680380957038;49.2419869658718;5
6.75;51.43333;119
7.6185;47.5421;3
8.0175;48.4044;14
9.898;49.0567;4
6.9645;47.93;5
13.7851109867859;52.4715594427532;5
7.5925;47.584;11
14.0896220476075;52.8343503662771;4
7.90946960449219;47.5708510297621;19
8.7095;49.41339;109
12.38333;51.93333;3
6.0586;48.9575;10
13.240821;52.77926;1
13.1246499602356;51.4827723720669;4
10.85;49.13333;3
11.4198586981202;52.1972965780375;4
10.81666;48.4;6
7.7392;48.5833;2
7.2184;48.0539;145
11.1427085998612;50.5833736583264;2
7.8385;48.1216;55
11.65;51.55;5
7.1142;50.7379;27
9.3;50.53333;1
8.7715;47.8527;1
7.37;48.1599;11
7.9001;47.986;262
9.00473867395783;49.6786480839265;594
11.1243438720703;49.3025164306447;2
10.25;49.48333;1
12.5868992539063;52.1403501093614;100
7.80003547668457;47.6870302661823;1
9.6775;49.52333;2
8.00421059131622;47.8737128402753;2
12.7058205370788;47.5659498403027;59
7.818;48.386;8
9.738;49.1124;7
9.3993;47.6223;213
7.583333;46.891667;145
12.7244808465576;54.3690943243833;3
10.06666;49.75;2
9.18333;47.66666;197
10.6676;54.3212;10
6.9977;47.7746;20
8.088889;51.709722;47
12.1954460714417;50.7911789695047;3
12.028105056839;52.8326623826106;2
7.7438;47.6415;6
6.649475;49.752436;14
11.13333;54.46666;7
11.4918352847862;49.5290301122852;5
9.20669479370122;52.3234147443442;100
10.9;51.86666;1
11.3632696878052;51.1348380451639;9
11.8067967176437;51.5082676755325;1
7.8608;48.7655;3
11.4721298217773;49.0360673631932;8
7.5592;50.3508;1
8.2725;48.2905;3
7.047247;47.459725;1
11.88333;53.15;4
7.7466;48.5788;4
9;50.5;1
10.2787883273697;51.3789896000368;1
11.1230182647705;48.7384322410122;44
9.678955078125;51.3404783508738;2
9.7038283120728;53.5809351106369;6
7.3578;47.9143;14
9.2288;48.5877;1
10.18333;50.25;2
9.21984672546387;48.8215020845235;1
9.38333;54.53333;1
8.0429;48.1542;24
10.81666;51;2
7.0273;48.997;15
7.6708;48.3093;22
7.7512;48.5819;109
9.1;49.1;151
9.36066819839471;49.7153191755007;10
8.46916313359065;50.4964595216233;2
11.9622699094009;52.4397894450761;2
9.17819700790403;48.775410353454;6672
8.4371;47.4825;3
7.848597;48.002525;7
11.373;50.0995;1
10.8875696627044;49.8925370003599;1153
9.0012;51.1772;14
7.7848;50.0527;14
7.76261329650879;47.9606173405827;1
9;54.16666;66
8.91942892192083;52.2888348667873;21
13.6880480766297;53.85585305447;2
7.5703;47.6056;1
10.4465211039353;51.2906841868822;10
12.0822713809814;54.1743906296078;6
7.8272;47.7751;2
9.794655;47.821223;1
6.20032268786622;50.6461947097004;1
7.9612;48.0936;68
8.02501882803347;50.8748301861902;7
9.81666;48.91666;10
7.7438;48.5854;2
9.03333;48.08333;1
10.2;53.41666;11
7.73617744445801;48.1227312790168;1
9.39622344970701;50.6368140798806;4
9.95;51.98333;2
7.9478;47.9779;64
7.0086;47.8853;2
11.03333;49.36666;4
10.41666;51.13333;3
12.46473;50.84688;1
6.08549;48.2065;6
11.8569522857666;52.7567916249411;4
13.2368061428833;52.7537923893155;2
10.31368;52.966801;2
7.58771159524531;47.5582035916044;1278
8.74583;49.10388;1
11.46492;48.936709;114
8.8011;48.4441;1
8.632;48.3613;11
8.83444;49.87583;5
8.8397;48.583;13
11.42166;47.91289;1
6.5911;48.0156;40
11.5710067749023;48.1298926770173;6
11.68333;51.55;5
8.55388641357422;47.9375069140349;1
7.44744;46.94809;2
12.687258;51.088186;1
11.4566590872498;51.7562990932754;551
7.7983;47.6549;5
6.15;51.78333;26
9.98333;53.46666;18
12.56666;52.4;6
10.5796;51.4889;2
7.1702;47.6695;31
10.0616;49.1426;2
11.7600207328796;49.4407393435065;9
12.9949951171875;47.8613025024017;224
12.3875;50.9198;1
7.5819;47.5923;5
11.811026;51.149334;2
8.36388;49.22305;29
9.2107;48.701;1
7.90329;47.34999;3
11.4066518783569;51.642191695188;1
9.16666;51.5;12
7.2332;47.7483;10
7.4443;47.6497;3
7.3053;48.095;4
10.06666;50;5
11.2866;51.82214;1
8.87489318847656;51.8633479460844;2
13.4005737670898;52.5172393121654;15
7.71359;48.00457;2
6.66666;50.78333;5
11.872225;48.918605;2
7.851;47.9968;3
7.1582;47.552;3
7.90363311767578;47.5585730787454;6
11.3301014841613;50.9794388430974;175
9.99990344047546;49.7244668482036;7
11.18333;53.86666;6
9.965973;46.601337;8
9.2315;48.8435;2
9.68766481216426;49.0830032663464;2
8.36018551324469;49.6299143283968;165
9.64027;49.48138;4
8.8874;47.6611;2
12.9;50.2;8
10.3680038452148;49.4500483784189;9
7.3451;47.5051;2
7.3388;47.7925;1
11.0772867010193;49.4539683527812;1752
8.64972;49.69333;5
10.46666;49.53333;2
9.33333;49.41666;3
8.241111;46.97388;1
12;51.3;1
12.5994;50.4942;3
8.5;47.95;41
9.55879211425781;49.2548093059504;3
8.2145919001083;53.1385358371509;81
9.366667;47.633333;86
7.7418;48.292;2
11.1984657764435;49.5742857288676;8
